user_id,user_name,user_review_count,average_stars,user_elite_count,user_fans,business_id,biz_name,biz_stars,categories,biz_attributes_clean,stars_review,text,date
6OV_PFTl9RW2FmYQoOsuRQ,Stacy,166,4.08,2,12,6x6rR-SErwOo3xF2AzXVHA,Newfields: A Place for Nature and the Arts,4.5,"Shopping, Art Galleries, Venues & Event Spaces, Event Planning & Services, Active Life, Museums, Art Museums, Botanical Gardens, Arts & Entertainment, Parks","BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, GoodForKids: True, RestaurantsPriceRange2: 1, BikeParking: True, BusinessAcceptsCreditCards: True, ByAppointmentOnly: False",4.0,"We had a great time at the museum. Hadn't been since they renovated last and was duely impressed. We actually ran out of time before we got to see everything. Will have to come back another day just to explore the grounds and see the floors we missed. 

I was a little disappointed at the security. Our phone accidently went off (we forgot to turn it off in the excitement of being there) and we were quick to turn it off after the accident, but a snobby guy came up to us and was sure to let us know that we were in the wrong (which we are aware of -thank you) we were taking care of the situation, no need to further embarass us. And to top it off he had an awful phony British accent and kept floating around the area with his nose in the air. Some people just take the their job too seriously.

Other than that we had a great time and will be sure to return, especially to try the new cafe and restaurant!",2007-05-21 00:50:43
G3h8pIclwUbuu3itJqF7ug,Jennie,585,4.11,5,200,1GVRe_vfFHLMNtE3Gfv3zg,MacTaggert's Brewing Co.,2.5,"Irish, Bars, Restaurants, Pubs, Irish Pub, Nightlife","Caters: False, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsAttire: u'casual', RestaurantsReservations: True, HasTV: True, Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, Alcohol: u'full_bar', RestaurantsGoodForGroups: True, WiFi: u'no', GoodForKids: False, HappyHour: True, NoiseLevel: u'loud', RestaurantsPriceRange2: 2",3.0,"I have been coming here for years, through 3, oh, now 4 reincarnations of a ""sports"" bar, all with different management and most with different owners. For over 10 years now, every Monday for Monday Night Football this has been my haunt. So it is hard for me to dissect all of the different points that I have come to know, very well, about this location. But here we go...

The food is hit and miss and always will be. Mondays they have $10 pizza (which is an excellent price for how much it feeds) but the crust is always, always under cooked due to how thick it is. So order it, but just ask for it to be extra crispy - you'll thank me. The wings are excellent, the mini-yorkies are scrumptious and if you're going green, choose the Greek. 

They have the best TVs and projection screens in the city. However, someone in the last 2 years (since adopting a Scottish theme) thought it would be a ""great"" idea to put large hurricane lanterns surrounding the main bar, and thus, blocks your view. No matter where you sit, one or two lanterns are always in your way. My alum and I actually find it is quite comical that they paid someone to install these monstrosities! But, if you can get one of the really good table that faces the gigantic HD projection screen, you are aces!!

Now this is perhaps the greatest tip I can impart for all the ladies out there: If it is below -20 outside you will be using the facilities in a restroom that is -5. The building was originally built with no heating to the women's loo, and it is like being in an outhouse, at the lake, in the middle of January! However, they have a two additional sets of washrooms in the building. One is brand new and located in the (closed off) old restaurant side. If you can't get into those ones, try the ones that are located on the 2nd floor (which is usually closed off because they are not ever busy enough to open the top level) but both of these are heated. 

Lastly, I hear complaints quite often from people about the wait staff. This is the thing you must remember to have a good time; there is no waitresses, there are only models in kilts trying their best to remember to check on your table. So if you know your will need another beer in 20 minutes, order it at that moment! And, just let it slide that most of your prior drinks will remain on your table, like mini trophies of alcoholic triumph. 

Have fun sports fans!!",2012-10-09 05:50:10
-Tg5YTEMbnYw3fQN99xKCQ,Anthony,662,3.58,8,77,V6Om7YZhlRQRU7WfuxHq8Q,Beck's Cajun Cafe,4.0,"Restaurants, Cajun/Creole","OutdoorSeating: False, HasTV: False, GoodForKids: True, RestaurantsReservations: False, RestaurantsAttire: u'casual', BikeParking: True, Alcohol: u'none', NoiseLevel: u'average', RestaurantsTakeOut: True, RestaurantsPriceRange2: 1, WiFi: u'free', RestaurantsGoodForGroups: False, HappyHour: False, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}, BusinessParking: {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}, DogsAllowed: False, Caters: True, RestaurantsDelivery: True, BusinessAcceptsCreditCards: True, Ambience: {'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",4.0,Pretty good Cajun options in the middle of Philadelphia,2012-05-30 14:19:21
4XIjdvV3bz-e_NYzJRJLHg,Leah,353,4.19,6,25,KFfmCw3ODnR_plV8lj_O4w,Session Yoga,4.5,"Health & Medical, Yoga, Beauty & Spas, Active Life, Fitness & Instruction","GoodForKids: False, RestaurantsPriceRange2: 2, BikeParking: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, ByAppointmentOnly: False, BusinessAcceptsCreditCards: True",4.0,"5 stars for the teachers, 75/90 min classes, location, and trendy ""lulu"" vibe.

I just wish they offered non-heated classes a few times or day of the week. Or at least take a break from the added heat in the summer.",2014-06-12 20:40:33
Q-MeTBvZ7qPCW2FUF835OQ,Allie,45,3.76,0,0,-Qtin7kMlBB-UAOIvUIP9A,Studio Nails,4.0,"Hair Removal, Nail Salons, Beauty & Spas, Eyelash Service, Laser Hair Removal, Waxing","BikeParking: True, RestaurantsPriceRange2: 2, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, ByAppointmentOnly: False",5.0,"I've been going to Vo's nails in Capilano for years and always have a good experience. Jenny, Tracey and staff know their stuff and will treat you with kindness, respect and most importantly, like a friend. I wouldn't go anywhere else for my mani's and pedi's.",2013-07-13 13:50:41
6HEiMUvVgSmuXVWRPcpdeg,Brett,92,4.02,0,7,ehnMcJZlx29XMroxMd3-mQ,Spice-n-Grill,4.5,"Indian, Pakistani, Restaurants","BusinessAcceptsCreditCards: True, BikeParking: False, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsPriceRange2: 2, Caters: False, Alcohol: u'none', Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, WiFi: u'no', NoiseLevel: u'quiet', RestaurantsDelivery: False, GoodForKids: True, RestaurantsReservations: False, RestaurantsTakeOut: True, RestaurantsGoodForGroups: False, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, RestaurantsAttire: u'casual', HasTV: True, OutdoorSeating: False",4.0,"A small storefront kitchen serving Indo-Pak food; how could  I resist. I drive past quite a bit and now it beckons much like Bibimbap as I cruise by U City Grill.

The place is clean and bright and run by a nice couple. The menu features several appetizers and entrees as well as a few desserts. For vegetarians or vegans, there are good choices and the food is quite good and, every time I've visited, freshly prepared. In particular, the Chana Marsala stood out. The samosas are popular and pretty tasty, even though samosas tend to be a bit heavy for my tastes.

Prices are very reasonable for quality and quantity.",2012-03-31 14:15:39
I4BbW4a19h2IItNOoToDgA,Christine,213,3.69,2,29,D73evJ9PZKxO3E5TaThe3w,Superior Grill,3.0,"Tex-Mex, Mexican, Restaurants","RestaurantsPriceRange2: 2, BusinessAcceptsCreditCards: True, RestaurantsAttire: 'casual', RestaurantsDelivery: False, Alcohol: u'full_bar', WiFi: u'no', GoodForKids: True, HasTV: True, OutdoorSeating: True, BikeParking: True, RestaurantsReservations: True, RestaurantsTakeOut: True, RestaurantsGoodForGroups: True, Caters: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, NoiseLevel: 'average', HappyHour: True, DogsAllowed: False, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}, Ambience: {u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}",2.0,"In a city full of outstanding food options, Superior Grill is not one of them. The food here is pretty substandard TexMex. Veggie options are not abundant. Veg quesadillas were quickly thrown together, sloppy, and not as good as anything I could make at home.

BUT, the margaritas are strong. They're not the best tasting ones out there- but two large ones and you're good for the night. They are also pricey. 

So, I would go back for margaritas- especially during happy hour when they are single price for double margs- but probably not for the food.",2010-08-22 19:09:57
uUcNCwf86aea7F9AGFBJNQ,Jae,143,2.96,0,3,Z5LGSHEYjCUtKwjKotCNqA,Chinese Delight,3.0,"Chinese, Restaurants","OutdoorSeating: False, RestaurantsDelivery: True, RestaurantsPriceRange2: 2, BusinessAcceptsCreditCards: True, Alcohol: u'none', RestaurantsAttire: u'casual', RestaurantsTakeOut: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsGoodForGroups: True, GoodForKids: True, RestaurantsReservations: False, NoiseLevel: u'quiet', Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, HasTV: True",3.0,"Nothing too special. Egg rolls were ok. Crab Rangoon was good. Crispy, honey chicken walnut wasn't too bad",2013-10-24 19:57:13
Xw7ZjaGfr0WNVt6s_5KZfA,Marielle,2272,4.1,6,379,Hh-LHf0bUYoyOnm3DITuXw,Flanagan's Pub,4.0,"Hotels, Event Planning & Services, Nightlife, Bars, Hotels & Travel, Dive Bars, Pubs","Alcohol: u'full_bar', BikeParking: True, RestaurantsPriceRange2: 1, BusinessAcceptsCreditCards: True, RestaurantsGoodForGroups: True, OutdoorSeating: False, NoiseLevel: u'average', Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, HasTV: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",5.0,"When I'm in the quarter, I always like to stop in at Flanagan's.  It's one of those bars that's off the ""beaten path"" and a nice escape from the hustle and bustle of Bourbon (if you're a tourist) or even Decatur (if you aren't).

The bar is open 24 hours and the bartenders here are really nice and friendly.  This is more of a bar to go to, if you are a liquor drinker, as their beer on tap is pretty limited, but the atmosphere definitely makes up for the lack of beer (and one beer that they DO have on tap is Harp, and you can never go wrong with that).

It's definitely a great place to check out, if you have something to celebrate, as they have a lot of room.  The room in the back is my favorite, because it's semi-secluded.

$10 min on cards.",2011-04-25 20:34:02
Uk3X2AypU8AqvcYEVf7s6Q,Douglas,431,4.05,11,76,Ey0t4U6yqtxCeMaGPf7GcA,Brummis - the German Taste,4.5,"German, Restaurants","OutdoorSeating: False, WiFi: u'no', HasTV: False, RestaurantsAttire: u'casual', Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, RestaurantsGoodForGroups: True, GoodForKids: True, RestaurantsPriceRange2: 2, BusinessAcceptsCreditCards: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, NoiseLevel: u'average', RestaurantsReservations: True, RestaurantsDelivery: False, Alcohol: u'beer_and_wine', RestaurantsTakeOut: True, Caters: True",5.0,"I signed up for YELP just so that I could tell people about this restaurant.  It was excellent!  

We went for Valentine's day and I was surprised to get a last minute reservation.    

We shared an appitizer (Wurzfleish-wonderful) and a salad.   For an entree I ordered the Schnitzel, couldn't decide on the sauce so she brought me both!  My wife ordered the Krustenbraten which is a slow roasted crispy pork with an amazing flavor!    Of course the on-tap beer is amazing! 

We found Brummis' to be very friendly, the food was top quality and the price was very reasonable.    About $65 for what we ordered which included two beers.",2011-02-15 15:14:09
61FNJUiDqXReViksOYiILQ,Michael,1020,3.71,11,150,Zh8X1au_crT9jBs2LlPb2Q,Aldine,4.0,"Restaurants, Nightlife, Breakfast & Brunch, American (New), Cocktail Bars, Bars","OutdoorSeating: False, RestaurantsGoodForGroups: True, RestaurantsTakeOut: False, GoodForKids: False, Alcohol: 'full_bar', RestaurantsDelivery: False, BusinessAcceptsCreditCards: True, RestaurantsTableService: True, RestaurantsPriceRange2: 3, HasTV: False, NoiseLevel: u'average', GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, BikeParking: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, Caters: False, RestaurantsReservations: True, Music: {'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}, Ambience: {'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}, WiFi: u'no', Smoking: u'no', GoodForDancing: False, RestaurantsAttire: 'casual', CoatCheck: False",5.0,"Nataly N continued to amaze me for my birthday weekend with another surprise dinner.  This time, we dined alone ;)

Aldine had been on my to-try nearly since it opened.  They offer three courses, plus dessert, and drinks via their a la carte menu.  As I've always preferred a variety of food versus a huge portion of one dish when dining out, their type of menu plays to my preferences.  

We each began with a cocktail and first.  I cannot recall the name of my cocktail, but you'll know it as the one with tequila, watermelon, and a chilli pepper spice.  The spice was not overpowering, but did help ensure I didn't down the drink in one go!  As for our firsts, we shared the beets and corn + truffle custard.  The beet salad came with a cashew butter that helped balance the ingredients.  The custard appeared simple and straight forward, but after tasting I realized it had 'a lot going on' with bits of mushroom and tomato.

Instead of each ordering a second, we split the heirloom tomato.  Like the previous salad, it was well assembled and presented.  I could share more notes, but it went down so quickly!

We ended the savory dishes by sharing the culotte steak and pork coppa.  I was surprised just how well the blueberry paired with the pork and black garlic chips that came with the steak ensure each bite was excellent.  No worries about temperature as they were both cooked perfectly.

We ended the night with dessert, including a well place candle arranged by Nataly N.  Their olive oil cake was rather simple but nonetheless delicious.  The panna cotta was smooth and very easy to enjoy.

To round out my review, I can touch on service and atmosphere.  It was easy to say service was amazing.  Prompt coverage without interrupting our alone time.  Greeting smiles with great recommendations. On atmosphere, yes the dining area was very basic.  However, it was also very bright and filled with natural light as we dined just before sundown.  I feel it helped us be ourselves and feel comfortable while enjoying our fine dining we didn't need to lift a finger to prepare...",2017-08-08 15:35:58
WxfcSFiz7U8roEBcZ21JPA,Kate,46,4.3,0,2,YlVb_cW3e68Q0ifNYVKuiw,Mango,4.0,"Tapas Bars, Peruvian, Restaurants, Latin American","RestaurantsAttire: u'casual', RestaurantsTakeOut: True, GoodForKids: True, RestaurantsGoodForGroups: True, BusinessAcceptsCreditCards: True, RestaurantsReservations: True, Alcohol: 'full_bar', RestaurantsPriceRange2: 2, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsDelivery: False, OutdoorSeating: True",5.0,"Fantastic food!  Definitely worth a visit. Local family and not a chain restaurant--even better!

Tamal and Empandada were very tasty. I'd ask for the chef's speciality, or the server's recommendations--never fails to be good.",2009-03-02 00:17:29
-THLGnsYKu3yQAsy_tt1fw,Brittany,947,3.9,6,82,KhBUg5QhBYuK8RZAe5gDMQ,The Independent,4.0,"Restaurants, Nightlife, Pubs, Food, Bars, American (New), German, Coffee & Tea, American (Traditional), Beer Bar","WiFi: 'free', RestaurantsAttire: 'casual', RestaurantsReservations: False, Caters: False, RestaurantsTakeOut: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, HasTV: False, BusinessAcceptsCreditCards: True, RestaurantsGoodForGroups: True, NoiseLevel: u'average', GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}, Music: {'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}, Alcohol: u'beer_and_wine', DogsAllowed: True, GoodForDancing: False, OutdoorSeating: None, BikeParking: True, GoodForKids: False, RestaurantsPriceRange2: 2, RestaurantsDelivery: None, BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, Ambience: {'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",5.0,"BRING ME ALL THE BEERS! That's what I want to say when I come here. I always feel like the bartender is getting impatient because he doesn't think I know anything about beer, but it's really because I love Belgian beers, dark beers, German beers...I love the beer they have here and it tears my heart out to choose! I agonize over my beer choice because they all sound (and probably are) so awesome. 

The food is really good too. I've had the Cuban sandwich, pretzels, bratwurst, and something else and considered licking the wax paper to get the last morsels. Sweet little patio overlooking the street and indoors seating too. Don't let the various doors confuse you, there are multiple ""rooms"" inside so they need several doors. Haven't been for a movie or music yet but look forward to it.",2014-10-29 03:18:37
61FNJUiDqXReViksOYiILQ,Michael,1020,3.71,11,150,cXSyVvOr9YRN9diDkaWs0Q,Honey's Sit-N-Eat,4.0,"Southern, Restaurants, American (Traditional)","RestaurantsTakeOut: True, OutdoorSeating: True, BusinessAcceptsCreditCards: False, BYOBCorkage: 'yes_free', RestaurantsAttire: 'casual', Corkage: True, GoodForKids: True, RestaurantsReservations: False, Alcohol: 'none', BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, WiFi: u'no', RestaurantsGoodForGroups: True, BikeParking: True, NoiseLevel: u'average', Caters: True, RestaurantsPriceRange2: 2, DogsAllowed: False, WheelchairAccessible: True, RestaurantsTableService: True, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}, HasTV: True, Ambience: {'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}, HappyHour: False, RestaurantsDelivery: True",4.0,"Heads up, Honey's is Cash Only!

Having heard all the craze for Honey's, I finally managed to make it out for a brunch. The place was packed yet seating us didn't take more than 20 minutes. They had tons of specials, most of which caught my eye, so I honestly didn't take a deep dive into the menu.

I went with lunch and the special bbq chicken quesadilla. It had a ton of veggies, lots of tasty cheese and chicken, and was lightly covered in an avocado sour cream.  While it was sizable, it didn't quite fill me up.  My table also had the key lime french toast, which looked awesome and tasted good as well.  Be warned, it was a bit tart.  We all enjoyed every bite and will be back for another brunch sooner rather than later!",2015-01-06 15:37:28
HQG3no8C5U31z-k1MaYCqQ,Allan,692,3.66,4,44,8G4mt9y5mRg161XBs-hePw,Izakaya Ren,4.0,"Food, Korean, Sushi Bars, Restaurants, Japanese","BikeParking: True, RestaurantsTakeOut: True, Alcohol: u'full_bar', OutdoorSeating: False, RestaurantsGoodForGroups: True, RestaurantsAttire: u'casual', RestaurantsReservations: True, BusinessAcceptsCreditCards: True, GoodForKids: True, RestaurantsPriceRange2: 2, Caters: False, NoiseLevel: u'quiet', BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, GoodForMeal: {'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}, HappyHour: True, HasTV: True, WiFi: 'no', Ambience: {'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}, RestaurantsDelivery: True",4.0,"... so we're the type of people who will drive far out for cuz some chef moved out West.  We did this for the I *heart* Mr. Sushi guy (Yoshi's) and now we've done it for Kenji, formerly of Sekisui on Grand.... but actually, Izakaya Ren is abooout the same distance, so it's ok.

I have to say it was worth it.  We came on a slow Sunday (they juuuust opened what, 2 weeks ago?) to a strip mall and walked inside to see a pretty small eating establishment... which made us wonder about their customer turnover rate.  We just ordered all over, from the skewers, a chop chae salad (Kenji and this Korean guy, Wokrae Cho are co-owners?), grilled fish neck, and sushi.

They were all delicious.

In particular, I liked the pork belly wrapped asparagus skewer.  It wasn't seasoned, making me think of sam gap sal.  It was gosh darned tasty.  

The chop chae salad was potato glass noodles with greens and a spicy chili oil vinaigrette thing that was pretty good.  

The sushi.  This is what we really came for.  The fish was about room temperature and was just melt-in-your mouth quality.  You know how hard it is to find a place that has a decent yellowtail roll with green onion?!  It's absurd.  I really hope they hold their standards to this high a bar.

Finally, the hamachi kama was fresh, moist, and delicious.  It wasn't pre-cured or anything, though.  It was just plain simple fresh fish neck that sat on the grill undisturbed.  

The only gripe I had was that the skewers were pretty expensive for their size, which averaged a bit over 2 bucks apiece.  I don't know if they have a happy hour, but I will likely steer clear of that part of the menu otherwise.  We found ourselves easily dropping more than 20 bucks a person for this place, but that was simply because we felt the need to try ALL our staples.

All in all, we will definitely be coming back again.  If you like plain old fashioned Japanese food with a little mix of Korean, this is the place to try.",2011-03-20 23:37:37
9qBdzBzoDxLFSMhhGrTWJg,Jill,115,3.93,0,3,RgAUDZXDJYwz7BI6u9aP5w,Reeds American Table,4.5,"American (New), Restaurants","HasTV: False, BusinessAcceptsCreditCards: True, BusinessAcceptsBitcoin: False, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, Alcohol: u'full_bar', Caters: False, GoodForKids: False, RestaurantsAttire: 'casual', RestaurantsReservations: True, RestaurantsGoodForGroups: True, NoiseLevel: u'average', RestaurantsDelivery: False, RestaurantsTableService: True, BikeParking: False, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, WiFi: u'no', WheelchairAccessible: True, RestaurantsPriceRange2: 2, RestaurantsTakeOut: False, OutdoorSeating: False, DogsAllowed: False, HappyHour: True, Ambience: {'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}",2.0,"I rarely give anything less than 3 stars, so I feel like I should explain why!  I did some research before eating here, and everything I read gave it rave reviews.  Also, it was pretty hard to get in to (we made reservations 5 days ahead of time and still had to settle for 5:30 pm).  Needless to say, I was pretty pumped to eat here and had really high expectations.  I had a couple glasses of the Pinot Noir, which were good, but everything else was just mehh.  We ordered a bunch of small plates, and I felt like everything was just too rich, creamy, and salty for me.  After the small plates, I had the kale salad, and that is when I started to feel really WOOF.  I don't know if it was the rich food, too much kale (which can do a number on your stomach because of all the fiber, I suppose), or what...but I felt absolutely awful after eating here.  I don't know if it was food poisoning or something else (my husband reported that his stomach hurt awhile later too), but now I can't even picture the food I ate without wanting to spew.  Maybe I should give it one star, but I save that for places where I had a terrible experience - the service here was fine and our waitress was attentive.  All I can say is that I will not be eating anything involving garlic aioli or lots of butter for a long, long time!",2016-01-04 16:47:24
etRAkoPdj4P5jJ7I5NdNIA,Nicole,53,4.04,0,0,B10mqANgHvL8gBteo1UhAA,Caruso's,3.5,"Restaurants, Italian, Pizza","Alcohol: u'beer_and_wine', RestaurantsPriceRange2: 2, NoiseLevel: u'average', RestaurantsAttire: 'casual', HasTV: False, BYOBCorkage: 'no', RestaurantsGoodForGroups: True, GoodForKids: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, BusinessAcceptsCreditCards: True, RestaurantsTakeOut: True, OutdoorSeating: True, Caters: True, BikeParking: True, RestaurantsTableService: True, HappyHour: False, BYOB: False, Corkage: False, DogsAllowed: False, WiFi: u'no', RestaurantsDelivery: True, GoodForMeal: {'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}, Ambience: {'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}, WheelchairAccessible: True, RestaurantsReservations: True",2.0,"We went here for lunch not long ago and were not at all impressed with the food. The environment and service was fine, and the location is good, but the food itself was (1) very small portioned for the price and (2) not great quality. We got ravioli for our kids and it was so dry that it was barely edible. We will not be going back.",2017-03-27 03:35:20
lYQk0R6sPfo3WeX-l_5BuA,Christopher,1396,3.35,3,53,INipigXTZ3kTbNjKH_M8Hg,Office Depot,3.0,"Office Equipment, Shopping","RestaurantsPriceRange2: 2, BusinessAcceptsCreditCards: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",3.0,"My experiences here are similar to Steven B's.  The place is stuffed with office supplies, and it's a bit hard to navigate, but whenever I can't find something, the staff is always right around the corner and willing to walk you to exatly where the stuff you need is located.  I've found their customer service, friendly and assesible.

The store is never busy, and parking is always available.

Pricing is average... however, you can save money if you buy their house brand.",2011-07-30 19:11:19
kx1AyDQfkPHSkPstBQlDzg,Pamela,257,3.97,7,14,GV-e7Op4aU98xkjjoKlRhA,Modesto Tapas Bar & Restaurant,4.0,"Basque, Tapas Bars, Spanish, Restaurants, American (New)","RestaurantsDelivery: True, RestaurantsPriceRange2: 2, RestaurantsReservations: True, GoodForKids: False, RestaurantsGoodForGroups: True, BusinessAcceptsCreditCards: True, WiFi: u'free', NoiseLevel: u'average', OutdoorSeating: True, RestaurantsAttire: u'casual', Alcohol: 'full_bar', HasTV: False, RestaurantsTakeOut: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, Caters: True, Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, HappyHour: True, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, BikeParking: False",4.0,"Modesto played host for a friend's birthday recently. I haven't been there in awhile so I was excited to rediscover it again. Not only did I rediscover it, I am a fan all over again. 

Chef Grace Dinsmoor created what felt like an endless variety of tapas for the guests. Shirmp in a yummy buttery sauce, string beans in another yummy sauce, olives, too many things for me to remember the names of but my tummy was definitely in heaven. 

The Hill is know for its amazing cuisine and Modesto is a great compliment to the restaurant landscape in the area. The sangria was a little strong but flavorful. I did not leave hungry and want to go back immediately!",2011-01-09 23:50:12
jc7MqBKRUmBE3SvV7H2onQ,Gabriela,89,3.37,0,4,8QJTzIaR5FceGds8HBSIig,Barrio Brewing,4.0,"Nightlife, Sports Bars, Bars, Breweries, Pubs, Restaurants, American (Traditional), Food","RestaurantsReservations: False, GoodForKids: False, RestaurantsAttire: u'casual', Alcohol: u'full_bar', BusinessAcceptsCreditCards: True, BikeParking: True, RestaurantsGoodForGroups: True, HasTV: True, RestaurantsTakeOut: True, Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, RestaurantsPriceRange2: 2, Smoking: u'outdoor', WiFi: u'free', GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, Caters: False, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, HappyHour: True, NoiseLevel: u'average', BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}, CoatCheck: False, DogsAllowed: True, RestaurantsTableService: True, WheelchairAccessible: True, Music: {'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}, ByAppointmentOnly: False, BusinessAcceptsBitcoin: False, RestaurantsDelivery: None, GoodForDancing: False, OutdoorSeating: True",5.0,"I love Barrio. I used to live right down the street and go there pretty often, but even now that I don't I still find myself coming here with friends. Last night we went for the rehearsal dinner for a wedding, they had the other side of the restaurant open and we had the entire back space to ourselves. It was really great and the server Tina I think her name was, did a great job handling about 25 people all on her own. My beer was never empty and the food was prompt, hot and delicious. I got the pulled pork, but I usually get burgers. I drank the berry beer, tried the pumpkin seasonal beer, which I thought would be good if I hadn't have been drinking berry beer the whole night!  If you haven't been into that second area of Barrio, go there and look inside, really neat with a huge metal tree in the middle.",2013-10-25 16:51:03
